"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명"
"3240000","CDFH3301061997000001","19970321","","03","폐업","03","폐업","20081223","","","","482-5450","","134861","서울특별시 강동구 천호동 42번지 ","서울특별시 강동구 양재대로 1571  (천호동)","","유진헬스","2008-12-23 13:37:34","I","2018-08-31 23:59:59.0","","212501.369116329    ","449282.31038379     ","체력단련장업","사립","0","","","","","",""
"3240000","CDFH3301062003000001","20030110","","03","폐업","03","폐업","20070223","","","","476-7274","","134851","서울특별시 강동구 성내동 550-4번지 지층 ","서울특별시 강동구 성내로 40  (성내동,지층)","","J스포츠클럽","2007-02-23 15:39:46","I","2018-08-31 23:59:59.0","","210940.033286875    ","447410.547360363    ","체력단련장업","사립","0","1","","1295.4","","",""
"3240000","CDFH3301062003000002","20030203","","03","폐업","03","폐업","20040615","","","","441-3770","","134877","서울특별시 강동구 암사동 512-17번지 3층 ","서울특별시 강동구 올림픽로 769  (암사동,3층)","","바디짐","2004-06-15 11:34:18","I","2018-08-31 23:59:59.0","","211168.208871935    ","449750.693726655    ","체력단련장업","사립","0","","","","","",""
"3240000","CDFH3301062004000005","20040513","","03","폐업","03","폐업","20121002","","","","476-6933","","134881","서울특별시 강동구 길동 474번지 LG자이@상가지층 ","","","월드헬스 휘트니스","2012-10-04 13:49:20","I","2018-08-31 23:59:59.0","","213115.129485478    ","448395.566574387    ","체력단련장업","사립","","","1","1860.14","","",""
"3240000","CDFH3301062004000012","20040707","","03","폐업","03","폐업","20150203","","","","477-02477","","134814","서울특별시 강동구 길동 412-11번지 대진빌딩5층 ","서울특별시 강동구 양재대로 1459 (길동,대진빌딩5층)","","노블휘트니스","2015-02-03 13:43:00","I","2018-08-31 23:59:59.0","","212211.012072968    ","448223.719322388    ","체력단련장업","사립","","1","1","3214","","",""
"3240000","CDFH3301062003000007","20030502","","03","폐업","03","폐업","20110207","","","","482-4333","","134866","서울특별시 강동구 천호동 237-2번지 ","서울특별시 강동구 구천면로 286  (천호동)","","화인휘트니스","2011-02-07 17:31:21","I","2018-08-31 23:59:59.0","","211730.189555618    ","449236.687244508    ","체력단련장업","사립","","","","429.52","","",""
"3240000","CDFH3301061999000002","19990510","","03","폐업","03","폐업","20070724","","","","470-0255","","134846","서울특별시 강동구 성내동 444-3번지 301 ","서울특별시 강동구 강동대로53길 35  (성내동,301)","","영진헬스크럽","2007-07-26 13:23:42","I","2018-08-31 23:59:59.0","","211581.336500867    ","446926.627141526    ","체력단련장업","사립","0","","","","","",""
"3240000","CDFH3301061999000003","19991006","","03","폐업","03","폐업","20050719","","","","488-7036","","134822","서울특별시 강동구 둔촌동 452-4번지 지층 ","서울특별시 강동구 진황도로 158  (둔촌동,지층)","","국제헬스크럽","2005-07-19 18:00:53","I","2018-08-31 23:59:59.0","","212441.342145006    ","447753.082391709    ","체력단련장업","사립","0","","","","","",""
"3240000","CDFH3301061999000004","19991008","","03","폐업","03","폐업","20031202","","","","477-0235","","134866","서울특별시 강동구 천호동 233-34번지 3층 ","서울특별시 강동구 구천면로 328  (천호동,3층)","","헬스피아","2003-12-02 15:20:57","I","2018-08-31 23:59:59.0","","211955.138746228    ","449582.786228833    ","체력단련장업","사립","0","","","","","",""
"3240000","CDFH3301061989000001","19891227","","03","폐업","03","폐업","20010322","","","","479-2089","","134859","서울특별시 강동구 암사동 501-25번지 ","","","장군헬스","2003-04-11 10:24:39","I","2018-08-31 23:59:59.0","","211280.850397063    ","449746.708119382    ","체력단련장업","사립","","0","0","0","","",""
"3240000","CDFH3301062002000007","20020626","","03","폐업","03","폐업","20050525","","","","485-7003","","134822","서울특별시 강동구 둔촌동 410-1번지 4층 ","","","월드헬스크럽","2005-05-25 11:40:18","I","2018-08-31 23:59:59.0","","","","체력단련장업","사립","0","","","","","",""
"3240000","CDFH3301062002000008","20020702","","03","폐업","03","폐업","20110731","","","","428-8070","","134830","서울특별시 강동구 명일동 346-9번지 ","서울특별시 강동구 양재대로130길 11  (명일동)","","삼성헬스센타","2011-08-04 09:56:30","I","2018-08-31 23:59:59.0","","212624.591440015    ","449307.432277203    ","체력단련장업","사립","","","","","","",""
"3240000","CDFH3301062015000004","20150504","","03","폐업","03","폐업","20180918","","","","02-6368-7207","","134867","서울특별시 강동구 천호동 293-16번지 ","서울특별시 강동구 구천면로 305 (천호동)","05320","유향숙gym","2018-09-18 09:06:19","U","2018-09-18 23:59:59.0","","211799.887700058    ","449422.305432688    ","체력단련장업","사립","","","","1322.06","","",""
"3240000","CDFH3301062006000004","20060509","","03","폐업","03","폐업","20061120","","","","476-7274","","134851","서울특별시 강동구 성내동 550-4번지 지층 ","서울특별시 강동구 성내로 40  (성내동,지층)","","위드헬스","2006-11-22 10:56:22","I","2018-08-31 23:59:59.0","","210940.033286875    ","447410.547360363    ","체력단련장업","사립","0","","","1295","","",""
"3240000","CDFH3301061995000003","19950607","","03","폐업","03","폐업","20020902","","","","442-4789","","134806","서울특별시 강동구 고덕동 645-2번지 ","서울특별시 강동구 동남로81길 92  (고덕동)","","플렉스 헬스장","2003-04-11 10:24:39","I","2018-08-31 23:59:59.0","","213372.955064907    ","450753.189936652    ","체력단련장업","사립","","0","0","0","","",""
"3240000","CDFH3301061989000002","19891230","","03","폐업","03","폐업","20060116","","","","3426-1113","","134877","서울특별시 강동구 암사동 502-18번지 ","서울특별시 강동구 올림픽로 777  (암사동)","","현대헬스","2006-01-16 15:01:52","I","2018-08-31 23:59:59.0","","211185.943743581    ","449813.684358509    ","체력단련장업","사립","0","","","","","",""
"3240000","CDFH3301061994000002","19940809","","03","폐업","03","폐업","20081223","","","","478-5120","","134861","서울특별시 강동구 천호동 41번지 구민회관 (지하1층) ","서울특별시 강동구 상암로 168  (천호동,구민회관 (지하1층))","","강동구 체육회 헬스장","2008-12-23 14:42:05","I","2018-08-31 23:59:59.0","","212404.611007084    ","449280.595875558    ","체력단련장업","사립","0","","","","","",""
"3240000","CDFH3301062011000009","20110916","","03","폐업","03","폐업","20180904","","","","02-487-0293","","","서울특별시 강동구 길동 126번지 2층 ","서울특별시 강동구 양재대로116길 95 (길동)","05344","킹콩헬스","2018-09-04 14:13:15","U","2018-09-04 23:59:59.0","","212806.738090005    ","448390.706560771    ","체력단련장업","사립","","","","","","",""
"3240000","CDFH3301061990000002","19900120","","03","폐업","03","폐업","20010310","","","","470-8377","","134822","서울특별시 강동구 둔촌동 391-4번지 2층 ","","","길동헬스","2003-04-11 10:24:39","I","2018-08-31 23:59:59.0","","","","체력단련장업","사립","","0","0","0","","",""
"3240000","CDFH3301062011000006","20110517","","03","폐업","03","폐업","20181108","","","","","","","서울특별시 강동구 길동 414-10번지 209,217,219,220호 ","서울특별시 강동구 진황도로 99 (길동, 강동한신휴플러스주상복합)","05353","케어 하우스","2018-11-08 13:54:04","I","2018-08-31 23:59:59.0","","212081.019857419    ","448209.124823551    ","체력단련장업","사립","","2","","27099.11","80","",""
"3240000","CDFH3301061994000003","19941025","","03","폐업","03","폐업","20020507","","","","479-0660","","134864","서울특별시 강동구 천호동 166-8번지 ","서울특별시 강동구 진황도로 43  (천호동)","","다양 헬스 마트","2003-04-11 10:24:39","I","2018-08-31 23:59:59.0","","211596.235285924    ","448456.449601682    ","체력단련장업","사립","","0","0","0","","",""
"3240000","CDFH3301061994000004","19941110","","03","폐업","03","폐업","19980722","","","","474-0551","","134869","서울특별시 강동구 천호동 356-0번지 4층 ","","","종로헬스클럽","2003-04-11 10:24:39","I","2018-08-31 23:59:59.0","","211008.353917743    ","448793.531282568    ","체력단련장업","사립","","0","0","0","","",""
"3240000","CDFH3301061995000006","19950816","","03","폐업","03","폐업","20010118","","","","488-2769","","134822","서울특별시 강동구 둔촌동 345-6번지 2층 ","","","나이스헬스","2003-04-11 10:24:39","I","2018-08-31 23:59:59.0","","","","체력단련장업","사립","","0","0","0","","",""
"3240000","CDFH3301061990000003","19900226","","03","폐업","03","폐업","19981207","","","","479-3064","","134864","서울특별시 강동구 천호동 453-10번지 2층동 ","서울특별시 강동구 천호대로159길 13, 2층동 (천호동)","","백제헬스클럽","2003-04-11 10:24:39","I","2018-08-31 23:59:59.0","","211206.540974151    ","448438.130467194    ","체력단련장업","사립","","0","0","0","","",""
"3240000","CDFH3301061992000001","19920612","","03","폐업","03","폐업","19990406","","","","441-7987","","134858","서울특별시 강동구 암사동 452번지 3층 ","서울특별시 강동구 고덕로 96  (암사동,3층)","","건우헬스크럽","2003-04-11 10:24:39","I","2018-08-31 23:59:59.0","","211936.124217298    ","450260.975207712    ","체력단련장업","사립","","0","0","0","","",""
"3240000","CDFH3301061992000002","19921230","","03","폐업","03","폐업","20001204","","","","487-9611","","134866","서울특별시 강동구 천호동 234-6번지 .235, 2층 ","서울특별시 강동구 구천면로 304  (천호동,.235, 2층)","","진흥체력관리센터","2003-04-11 10:24:39","I","2018-08-31 23:59:59.0","","211853.659176909    ","449388.465849174    ","체력단련장업","사립","","0","0","0","","",""
"3240000","CDFH3301061994000001","19940412","","03","폐업","03","폐업","19970919","","","","","","134848","서울특별시 강동구 성내동 456-13번지 지층 ","서울특별시 강동구 성내로6길 33  (성내동,지층)","","씨티헬스크럽","2003-04-11 10:24:39","I","2018-08-31 23:59:59.0","","210757.191239958    ","447342.773635622    ","체력단련장업","사립","","0","0","0","","",""
"3240000","CDFH3301061996000001","19960116","","03","폐업","03","폐업","20010808","","","","","","134070","서울특별시 강동구 명일동 47-12번지 ,3층 ","서울특별시 강동구 동남로73길 26  (명일동,,3층)","","명진로스포츠클럽","2003-04-11 10:24:39","I","2018-08-31 23:59:59.0","","213607.080568254    ","450119.168256979    ","체력단련장업","사립","","0","0","0","","",""
"3240000","CDFH3301062003000009","20030603","","03","폐업","03","폐업","20120227","","","","479-1813","","134817","서울특별시 강동구 둔촌동 53번지 원경빌딩지하 ","서울특별시 강동구 천호대로 1186  (둔촌동,원경빌딩지하)","","원경휘트니스","2012-02-28 17:51:43","I","2018-08-31 23:59:59.0","","212589.743486515    ","447977.592820866    ","체력단련장업","사립","","","","3281.99","","",""
"3240000","CDFH3301062016000004","20160324","","03","폐업","03","폐업","20170908","","","","485-8819","","","서울특별시 강동구 성내동 520-4번지 ","서울특별시 강동구 풍성로 148, 2,3층 (성내동, 한나빌딩)","05394","한나스헬스","2017-09-11 13:26:47","I","2018-08-31 23:59:59.0","","211270.593776856    ","447637.51425188     ","체력단련장업","사립","","1","","929.28","","",""
"3240000","CDFH3301062011000012","20111124","","03","폐업","03","폐업","20181129","","","","02)441-7330","","134100","서울특별시 강동구 강일동 676번지 강일프라자702호 ","서울특별시 강동구 아리수로93길 33-9 (강일동, 강일프라자702호)","05211","커브스 강일클럽","2018-11-29 09:04:50","U","2018-12-01 02:40:00.0","","215243.166746909    ","451524.19252461     ","체력단련장업","사립","","1","","","","",""
"3240000","CDFH3301061995000004","19950607","","03","폐업","03","폐업","19991014","","","","428-0234","","134859","서울특별시 강동구 암사동 488-30번지 ","서울특별시 강동구 구천면로 323  (암사동)","","헬스피아 헬스장","2003-04-11 10:24:39","I","2018-08-31 23:59:59.0","","211896.331971303    ","449579.848162688    ","체력단련장업","사립","","0","0","0","","",""
"3240000","CDFH3301061996000004","19960612","","03","폐업","03","폐업","20050520","","","","484-2244","","134890","서울특별시 강동구 성내동 429-8번지 3층 ","서울특별시 강동구 양재대로89가길 14  (성내동,3층)","","월드헬스클럽","2005-05-20 15:22:11","I","2018-08-31 23:59:59.0","","211821.51682526     ","447094.127846699    ","체력단련장업","사립","0","1","","1485.62","","",""
"3240000","CDFH3301062002000003","20020419","","03","폐업","03","폐업","20020419","","","","544-1766","","134871","서울특별시 강동구 천호동 410-100번지 코오롱상가지층1 ","서울특별시 강동구 진황도로 12  (천호동,코오롱상가지층1)","","청호스포렉스","2003-08-06 12:00:23","I","2018-08-31 23:59:59.0","","211279.030241561    ","448548.819716671    ","체력단련장업","사립","0","","","","","",""
"3240000","CDFH3301062003000010","20030619","","03","폐업","03","폐업","20190517","","","","","","","서울특별시 강동구 길동 88-3번지 ","서울특별시 강동구 양재대로124길 88 (길동)","05304","코드슬림","2019-05-17 16:35:06","U","2019-05-19 02:40:00.0","","212912.444153536    ","448869.612048767    ","체력단련장업","사립","","1","","437.24","","",""
"3240000","CDFH3301062003000011","20030829","","03","폐업","03","폐업","20080613","","","","484-9321","","134861","서울특별시 강동구 천호동 24-5번지 외1필지 ","서울특별시 강동구 양재대로 1621  (천호동,외1필지)","","골드휘트니스","2008-06-16 10:42:38","I","2018-08-31 23:59:59.0","","212625.418681978    ","449801.886992692    ","체력단련장업","사립","0","1","","1412.53","","",""
"3240000","CDFH3301061996000005","19960919","","03","폐업","03","폐업","20050711","","","","484-8761","","134841","서울특별시 강동구 성내동 112-65번지 2층 ","서울특별시 강동구 올림픽로 598  (성내동,2층)","","모닝헬스클럽","2005-07-21 10:25:22","I","2018-08-31 23:59:59.0","","210750.209556247    ","448078.828745215    ","체력단련장업","사립","0","1","","1886.09","","",""
"3240000","CDFH3301062003000013","20031115","","03","폐업","03","폐업","20060601","","","","483-2080","","134822","서울특별시 강동구 둔촌동 333-6번지 4층 ","","","2080헬스클럽","2006-06-01 16:56:53","I","2018-08-31 23:59:59.0","","","","체력단련장업","사립","0","1","","1102.78","","",""
"3240000","CDFH3301062003000014","20031216","","03","폐업","03","폐업","20120820","","","","428-0041-3","","134877","서울특별시 강동구 암사동 513-35번지 지하1층 ","서울특별시 강동구 올림픽로 753  (암사동,지하1층)","","GYM80휘트니스클럽","2012-08-20 16:06:59","I","2018-08-31 23:59:59.0","","211130.085852954    ","449615.445976744    ","체력단련장업","사립","","","","8075.49","","",""
"3240000","CDFH3301062010000002","20100302","","03","폐업","03","폐업","20200312","","","","429-0440","","","서울특별시 강동구 암사동 414-18번지 롯데캐슬퍼스트아파트상가 409,413호 ","서울특별시 강동구 고덕로 133 (암사동, 강동롯데캐슬퍼스트아파트)","05236","에비뉴짐휘트니스센터","2020-03-12 18:11:06","U","2020-03-14 02:40:00.0","","212334.9584644      ","450346.790651613    ","체력단련장업","사립","","1","1","23904","300","",""
"3240000","CDFH3301062011000001","20110113","","03","폐업","03","폐업","20171221","","","","471-5777","","","서울특별시 강동구 천호동 453-19번지 나비쇼핑몰14층 ","서울특별시 강동구 천호대로157길 14 (천호동, 나비빌딩)","05335","스포클레스","2017-12-21 09:18:17","I","2018-08-31 23:59:59.0","","211176.084703491    ","448449.888935391    ","체력단련장업","사립","","2","1","","","",""
"3240000","CDFH3301062015000011","20150819","","03","폐업","03","폐업","20180129","","","","02  474 7407","","","서울특별시 강동구 길동 459-1번지 ","서울특별시 강동구 천호대로 1133, 11층 (길동)","05355","파라곤스포츠과학센터","2018-01-29 15:23:39","I","2018-08-31 23:59:59.0","","212084.038472021    ","448058.444155867    ","체력단련장업","사립","","2","","9066.23","","",""
"3240000","CDFH3301062003000004","20030325","","03","폐업","03","폐업","20151111","","","","476-4059","","","서울특별시 강동구 성내동 590번지 삼성@ 1단지상가 지층 ","서울특별시 강동구 풍성로 128, 지층 (성내동, 성내동삼성아파트)","05393","훼미리스포츠","2015-11-11 17:48:18","I","2018-08-31 23:59:59.0","","211066.384353658    ","447620.18848462     ","체력단련장업","사립","","","","","","",""
"3240000","CDFH3301062002000013","20021101","","03","폐업","03","폐업","20041018","","","","428-7776","","134855","서울특별시 강동구 암사동 446-18번지 동성B/D2층 ","서울특별시 강동구 고덕로 85  (암사동,동성B/D2층)","","썬헬스장","2004-10-18 16:52:05","I","2018-08-31 23:59:59.0","","211836.175560144    ","450310.19062867     ","체력단련장업","사립","0","1","","1409.4","","",""
"3240000","CDFH3301062002000005","20020617","","03","폐업","03","폐업","20080321","","","","475-8808","","134813","서울특별시 강동구 길동 381-7번지 381동 7호","서울특별시 강동구 천중로40길 58, 381동 7호 (길동)","","라이프헬스클럽","2008-03-21 16:50:57","I","2018-08-31 23:59:59.0","","212105.978306267    ","448486.563840219    ","체력단련장업","사립","0","","","","","",""
"3240000","CDFH3301062011000004","20110420","","03","폐업","03","폐업","20130411","","","","426-0108","","134071","서울특별시 강동구 명일동 312-150번지 2층층 ","서울특별시 강동구 양재대로141길 28  (명일동,2층층)","","바디바디(BODY BODY)","2013-04-11 13:03:54","I","2018-08-31 23:59:59.0","","212511.866797347    ","449906.682814738    ","체력단련장업","사립","","1","","771.75","40","",""
"3240000","CDFH3301062007000001","20070131","","03","폐업","03","폐업","20080407","","","","426-1122","","134825","서울특별시 강동구 명일동 47-12번지 3층 309,310호 ","서울특별시 강동구 동남로73길 26  (명일동,3층 309,310호)","","금강산헬스","2008-04-07 14:50:35","I","2018-08-31 23:59:59.0","","213607.080568254    ","450119.168256979    ","체력단련장업","사립","0","1","1","31341","","",""
"3240000","CDFH3301062010000006","20100726","","03","폐업","03","폐업","20160830","","","","477-9505","","134874","서울특별시 강동구 천호동 425-5번지 대우베내시티 상가 2층 201-1,2,3호 ","서울특별시 강동구 올림픽로 664  (천호동,대우베내시티 상가 2층 201-1,2,3호)","","오케이토탈휘트니스(헬스)","2016-08-30 10:56:31","I","2018-08-31 23:59:59.0","","210970.75707265     ","448713.31669728     ","체력단련장업","사립","","2","1","108316","50","",""
"3240000","CDFH3301062010000007","20100929","","03","폐업","03","폐업","20161214","","","","488-6755","","134845","서울특별시 강동구 성내동 417-2번지 지하1층 ","서울특별시 강동구 풍성로 204  (성내동,지하1층)","","Power헬스","2016-12-14 13:12:43","I","2018-08-31 23:59:59.0","","211808.976265118    ","447454.571282021    ","체력단련장업","사립","","1","1","2032","20","",""
"3240000","CDFH3301062002000010","20020820","","03","폐업","03","폐업","20131231","","","","429-4420","","134835","서울특별시 강동구 상일동 121-4번지 지층 ","서울특별시 강동구 고덕로 398 (상일동,지층)","","나래헬스","2014-01-21 17:08:35","I","2018-08-31 23:59:59.0","","214938.883407416    ","450531.403475416    ","체력단련장업","사립","","1","1","799","","",""
"3240000","CDFH3301062008000001","20080306","","03","폐업","03","폐업","20160211","","","","441-1836","","134825","서울특별시 강동구 명일동 48번지 주양쇼핑센터 7층 ","서울특별시 강동구 고덕로62길 55 (명일동,주양쇼핑센터 7층)","","(주)벨파레휘트니스","2016-02-11 14:55:41","I","2018-08-31 23:59:59.0","","213493.90717524     ","450038.847319845    ","체력단련장업","사립","","","1","41308","","",""
"3240000","CDFH3301062008000002","20080804","","03","폐업","03","폐업","20181211","","","","428-3345","","","서울특별시 강동구 명일동 334-2번지 3층 ","서울특별시 강동구 양재대로 1612 (명일동, 소나무빌딩)","05295","커브스명일클럽","2018-12-11 09:16:19","U","2018-12-13 02:40:00.0","","212651.929717895    ","449689.361421033    ","체력단련장업","사립","","","1","7275","","",""
"3240000","CDFH3301062004000014","20040831","","03","폐업","03","폐업","20051221","","","","475-6667","","134888","서울특별시 강동구 성내동 384-18번지 2층 ","서울특별시 강동구 성안로 107  (성내동,2층)","","강동휘트니스헬스클럽","2005-12-21 17:06:46","I","2018-08-31 23:59:59.0","","211682.011235164    ","447860.756103029    ","체력단련장업","사립","0","1","1","1025.51","","",""
"3240000","CDFH3301062004000015","20041204","","03","폐업","03","폐업","20110406","","","","480-0880","","134867","서울특별시 강동구 천호동 293-8번지 이연아마빌레1.2층 ","서울특별시 강동구 구천면로 297-5  (천호동,이연아마빌레1.2층)","","(주)웰빙휘트니스프라자","2011-04-06 16:28:54","I","2018-08-31 23:59:59.0","","211753.309593358    ","449402.537947464    ","체력단련장업","사립","","","1","11339.18","","",""
"3240000","CDFH3301062001000005","20010222","","03","폐업","03","폐업","20090209","","","","485-0742","","134871","서울특별시 강동구 천호동 565번지 킴스클럽 지하2층 ","서울특별시 강동구 천호대로 1095  (천호동,킴스클럽 지하2층)","","킴스헬스","2009-02-09 10:01:59","I","2018-08-31 23:59:59.0","","211750.89622364     ","448202.632546787    ","체력단련장업","사립","0","","","","","",""
"3240000","CDFH3301062001000006","20010223","","03","폐업","03","폐업","20060328","","","","487-9611","","134866","서울특별시 강동구 천호동 234-6번지 20통3반 일주빌딩 2동 ","서울특별시 강동구 구천면로 304, 2동 (천호동,일주빌딩)","","진흥헬스체력단련센타","2006-03-29 10:59:06","I","2018-08-31 23:59:59.0","","211853.659176909    ","449388.465849174    ","체력단련장업","사립","0","","","","","",""
"3240000","CDFH3301062005000007","20050823","","03","폐업","03","폐업","20110831","","","","485-7088","","134814","서울특별시 강동구 길동 412-8번지 7층 ","서울특별시 강동구 양재대로 1465  (길동,7층)","","뉴멘탈휘트니스클럽","2011-08-31 17:07:43","I","2018-08-31 23:59:59.0","","212241.599163626    ","448298.45939367     ","체력단련장업","사립","","","1","608.98","","",""
"3240000","CDFH3301062012000004","20120820","","03","폐업","03","폐업","20151120","","","","070-7013-5405","","134877","서울특별시 강동구 암사동 513-35번지 우진빌딩 지하1층 ","서울특별시 강동구 올림픽로 753, 우진빌딩 지하1층 (암사동)","05242","Mentor  Gym","2015-11-20 17:47:42","I","2018-08-31 23:59:59.0","","211130.085852954    ","449615.445976744    ","체력단련장업","사립","","2","","","","",""
"3240000","CDFH3301062012000006","20121005","","03","폐업","03","폐업","20150518","","","","02-476-6933","","134881","서울특별시 강동구 길동 474번지 GS강동자이아파트 상가동 지하101호","서울특별시 강동구 천호대로199길 474, 상가동 지하층 101호 (길동, GS강동자이아파트)","134881","월드 헬스 휘트니스","2015-05-20 14:32:39","I","2018-08-31 23:59:59.0","","213115.129485478    ","448395.566574387    ","체력단련장업","사립","","1","","","","",""
"3240000","CDFH3301062005000005","20050722","","03","폐업","03","폐업","20150204","","","","","","134841","서울특별시 강동구 성내동 112-65번지 (2층) ","서울특별시 강동구 올림픽로 598 (성내동,(2층))","","모닝헬스","2015-02-04 15:39:07","I","2018-08-31 23:59:59.0","","210750.209556247    ","448078.828745215    ","체력단련장업","사립","","","1","204.93","","",""
"3240000","CDFH3301062000000006","20000710","","03","폐업","03","폐업","20001024","","","","484-5071","","134871","서울특별시 강동구 천호동 565-0번지 지층 ","서울특별시 강동구 천호대로 1095  (천호동,지층)","","킴스스포츠클럽","2003-04-11 10:24:39","I","2018-08-31 23:59:59.0","","211750.89622364     ","448202.632546787    ","체력단련장업","사립","","0","0","0","","",""
"3240000","CDFH3301062000000007","20000711","","03","폐업","03","폐업","20001024","","","","484-5071","","134871","서울특별시 강동구 천호동 565-0번지 ","서울특별시 강동구 천호대로 1095  (천호동)","","킴스스포츠클럽","2003-04-11 10:24:39","I","2018-08-31 23:59:59.0","","211750.89622364     ","448202.632546787    ","체력단련장업","사립","","0","0","0","","",""
"3240000","CDFH3301062000000009","20000803","","03","폐업","03","폐업","20070517","","","","426-8896","","134825","서울특별시 강동구 명일동 48-5번지 동신빌딩 4층호","서울특별시 강동구 동남로73길 9,  4층호 (명일동,동신빌딩)","","현대헬스","2007-05-17 18:24:30","I","2018-08-31 23:59:59.0","","213680.993194221    ","450050.898833786    ","체력단련장업","사립","0","","","","","",""
"3240000","CDFH3301062018000001","20180430","","03","폐업","03","폐업","20181107","","","","","","","서울특별시 강동구 길동 347-14번지 ","서울특별시 강동구 양재대로 1518, 4층 (길동)","05303","SST","2018-11-07 14:07:46","U","2018-11-09 02:38:09.0","","212440.285753723    ","448775.751543649    ","체력단련장업","사립","","","","","","",""
"3240000","CDFH3301062001000003","20010221","","03","폐업","03","폐업","20021008","","","","441-7987","","134858","서울특별시 강동구 암사동 452-0번지 5통4반 ","서울특별시 강동구 고덕로 96  (암사동)","","건우헬스","2003-04-11 10:24:39","I","2018-08-31 23:59:59.0","","211936.124217298    ","450260.975207712    ","체력단련장업","사립","","0","0","0","","",""
"3240000","CDFH3301062019000001","20190226","","01","영업/정상","13","영업중","","","","","02-478-8640","","","서울특별시 강동구 천호동 333-46 호진빌딩 ","서울특별시 강동구 올림픽로 697, 호진빌딩 1102호 (천호동)","05245","연세헬스","2020-09-24 09:13:44","U","2020-09-26 02:40:00.0","","210970.367147465    ","449058.554810617    ","체력단련장업","사립","","","","","","",""
"3240000","CDFH3301062019000002","20190403","","01","영업/정상","13","영업중","","","","","02-484-9618","","","서울특별시 강동구 천호동 234-6번지 일주빌딩 ","서울특별시 강동구 구천면로 304, 일주빌딩 (천호동)","05310","스포애니 천호초교점","2020-04-17 11:01:34","U","2020-04-19 02:40:00.0","","211853.659176909    ","449388.465849174    ","체력단련장업","사립","","","","","","",""
"3240000","CDFH3301062019000005","20190603","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 명일동 312-216번지 프라임빌딩 ","서울특별시 강동구 고덕로38길 39-17, 프라임빌딩 (명일동)","05257","슬림앤스트롱 강동점","2020-04-17 11:33:17","U","2020-04-19 02:40:00.0","","212629.979839061    ","450062.070217207    ","체력단련장업","사립","","","","","","",""
"3240000","CDFH3301062019000004","20190520","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 둔촌동 59-9번지 ","서울특별시 강동구 명일로 167 (둔촌동)","05361","바디온","2020-05-04 15:32:36","U","2020-05-06 02:40:00.0","","212705.488431864    ","447969.820946473    ","체력단련장업","사립","","","","","","",""
"3240000","CDFH3301062019000003","20190513","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 명일동 312-76 ","서울특별시 강동구 양재대로143길 7, 청안빌딩 (명일동)","05257","바른 체형분석운동센터","2022-03-21 14:22:06","U","2022-03-23 02:40:00.0","","212608.141729557    ","449916.876103636    ","체력단련장업","사립","","1","","701","","",""
"3240000","CDFH3301062022000003","20220222","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 천호동 51-7 남해빌딩 ","서울특별시 강동구 양재대로 1517, 남해빌딩 (천호동)","05316","김현진153GYM","2022-02-22 14:00:04","I","2022-02-24 00:22:37.0","","212376.206725401    ","448791.071403727    ","체력단련장업","사립","","0","0","3771.68","0","",""
"3240000","CDFH3301062022000001","20220209","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 명일동 329-10 한성빌딩 ","서울특별시 강동구 구천면로 456, 한성빌딩 3층 (명일동)","05293","선물같은시간","2022-02-09 09:18:12","I","2022-02-11 00:22:38.0","","213069.569100458    ","449660.193512334    ","체력단련장업","사립","","1","0","0","0","",""
"3240000","CDFH3301062022000002","20220214","","01","영업/정상","13","영업중","","","","","02-474-8818","","","서울특별시 강동구 길동 416-15 강동투웨니퍼스트 ","서울특별시 강동구 진황도로 81, 강동투웨니퍼스트 B1층 (길동)","05354","미미피티","2022-02-14 15:48:59","I","2022-02-16 00:22:49.0","","211923.63898302     ","448277.752085468    ","체력단련장업","사립","","1","0","0","0","",""
"3240000","CDFH3301062019000006","20190701","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 길동 137-2","서울특별시 강동구 명일로 200-33, 3층 (길동)","05349","UC PT&YOGA","2022-06-09 16:30:01","U","2021-12-05 23:01:00.0","","212965.785141433","448321.785705448","","","","","","","","",""
"3240000","CDFH3301062020000001","20200103","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 명일동 47-1 세종프라자 ","서울특별시 강동구 동남로75길 29, 세종프라자 (명일동)","05269","TEAMK 퍼스널트레이닝","2021-09-08 19:13:28","U","2021-09-10 02:40:00.0","","213584.864293281    ","450222.008091583    ","체력단련장업","사립","","0","0","0","0","",""
